time,x1,y1,x2,y2,x3,y3
75.560,1034.373,92.796,1162.040,460.336,nan,nan
75.600,1034.221,92.704,1161.468,460.204,nan,nan
75.640,1034.248,92.764,1158.737,458.925,nan,nan
75.680,1034.409,92.736,1158.515,458.990,nan,nan
75.720,1034.469,92.636,1158.603,459.191,nan,nan
75.760,1033.890,90.553,1158.245,459.333,nan,nan
75.800,1033.371,89.746,1158.245,459.333,nan,nan
75.840,1034.418,88.411,1158.245,459.333,nan,nan
75.880,1035.048,87.510,1158.245,459.333,nan,nan
75.920,1035.697,86.827,1158.245,459.333,nan,nan
75.960,1036.204,86.165,1158.245,459.333,1300.264,382.760
76.000,1036.257,85.997,1158.245,459.333,1300.326,384.775
76.040,1036.797,85.337,1158.245,459.333,1300.168,385.437
76.080,1037.060,85.097,1158.364,459.376,1300.051,385.747
76.120,1037.384,84.765,1158.480,459.398,1299.761,386.038
76.160,1037.447,84.640,nan,nan,1299.797,387.318
76.200,1037.447,84.640,nan,nan,1299.716,387.625
76.240,1039.923,82.038,nan,nan,1299.567,388.006
76.280,1040.146,82.010,1155.839,451.714,1299.351,388.551
76.320,1040.137,82.049,1156.371,452.117,1299.344,388.704
76.360,1039.853,82.946,1157.294,450.261,1299.173,388.651
76.400,nan,nan,1157.880,449.919,1299.068,388.918
76.440,1047.894,81.862,1158.439,449.632,1299.055,389.402
76.480,1047.894,81.862,1159.033,449.210,1298.864,389.370
76.520,1048.317,81.956,1159.429,449.358,1298.960,390.005
76.560,1048.310,82.011,1160.715,449.100,1298.867,390.400
76.600,1048.214,82.095,1160.862,449.364,1298.952,390.432
76.640,1049.442,82.091,1161.996,448.470,1298.689,391.326
76.680,1049.919,81.990,1162.038,448.760,1298.639,392.057
76.720,1049.919,81.990,1162.457,448.481,1298.849,393.014
76.760,1050.069,81.922,1163.616,447.675,1298.944,393.972
76.800,1050.259,81.955,1164.170,447.529,1299.269,395.499
76.840,1050.259,81.955,1164.646,447.365,1299.262,395.625
76.880,1050.498,81.987,1165.033,447.100,1299.455,396.556
76.920,1050.589,81.922,1165.223,447.407,1299.672,396.931
76.960,1050.500,81.939,1165.950,446.927,1299.824,398.587
77.000,1050.272,81.831,1166.675,445.976,1299.757,399.667
77.040,1050.218,82.247,1167.176,445.612,1299.690,400.211
77.080,1050.624,82.263,1167.425,445.422,1299.919,401.408
77.120,1053.131,83.209,1167.839,444.880,1299.912,401.742
77.160,1053.522,83.242,1168.130,444.429,1299.988,402.150
77.200,1054.253,83.439,1168.452,444.078,1299.543,403.857
77.240,1054.540,83.423,1168.573,444.204,1298.783,404.728
77.280,1055.845,83.468,1168.836,443.832,1298.453,405.982
77.320,1056.160,83.567,1169.058,443.434,1298.100,407.582
77.360,1058.921,83.987,1169.399,442.996,1298.021,407.710
77.400,1059.207,83.901,1169.372,442.928,1297.861,409.422
77.440,1059.207,83.901,1170.052,441.611,1297.674,409.938
77.480,1059.425,83.819,1170.662,440.628,1297.525,410.284
77.520,1060.392,83.835,1170.770,440.335,1297.264,411.425
77.560,1059.209,82.611,1170.997,439.992,1297.020,411.758
77.600,1059.737,82.217,1171.390,439.064,1296.702,412.709
77.640,1059.679,81.925,1171.679,438.290,1296.069,414.407
77.680,1060.756,81.669,1171.783,437.868,1295.596,416.574
77.720,1060.998,81.484,1172.058,437.483,1295.110,418.039
77.760,1062.764,80.970,1172.402,436.718,1295.274,417.745
77.800,1063.290,80.736,1173.140,435.158,1295.792,416.934
77.840,1063.667,80.133,1173.495,434.485,1295.944,416.863
77.880,1066.862,77.493,1173.900,433.782,1296.022,416.635
77.920,1067.043,76.373,1176.031,430.157,1296.055,416.724
77.960,1067.598,75.634,1175.229,431.474,1296.122,416.906
78.000,1067.915,75.347,1176.954,428.403,1296.019,417.423
78.040,1068.115,74.992,1177.117,428.118,1296.001,417.430
78.080,1068.286,74.605,1177.231,427.919,1296.079,417.297
78.120,1068.476,74.146,1177.489,427.491,1296.157,417.392
78.160,1068.417,73.914,1177.670,427.140,1296.260,417.653
78.200,1068.649,73.298,1178.212,426.029,1296.347,417.758
78.240,1068.879,72.823,1178.342,425.993,1296.281,417.845
78.280,1069.315,71.964,1178.636,425.550,1296.240,417.991
78.320,1069.584,71.525,1178.409,426.089,1296.228,418.007
78.360,1069.534,71.590,1178.751,425.501,1296.228,418.007
78.400,1069.804,71.090,1180.500,423.806,1296.136,418.445
78.440,1070.588,69.780,1181.505,423.892,1296.032,418.686
78.480,1071.156,69.040,1182.462,423.186,1295.891,418.978
78.520,1071.249,68.796,1183.814,422.197,1295.854,419.103
78.560,1071.716,68.133,1184.177,421.866,1295.679,419.049
78.600,1072.086,67.588,1184.564,421.660,1295.630,419.442
78.640,1072.820,66.576,1185.090,421.246,1294.655,422.285
78.680,1073.301,66.141,1186.284,420.251,1294.495,422.265
78.720,1073.615,65.603,1186.778,420.003,1294.124,422.777
78.760,1073.661,65.391,1187.042,419.925,1293.576,423.711
78.800,1074.008,65.003,1187.961,418.924,1293.136,424.472
78.840,1074.448,64.625,1189.227,417.953,1292.248,426.455
78.880,1075.356,63.400,1189.912,417.608,1291.935,426.724
78.920,1076.047,62.602,1190.214,417.312,1291.476,427.371
78.960,1076.224,62.986,1190.691,417.160,1291.045,427.391
79.000,1078.336,61.017,1192.639,415.990,1290.449,427.903
79.040,1078.615,60.943,1193.106,415.614,1289.645,428.435
79.080,1079.471,60.351,1194.860,414.194,1289.452,428.571
79.120,1080.507,59.526,1195.280,413.812,1289.040,428.760
79.160,1081.005,59.092,1195.449,413.688,1288.496,429.064
79.200,1081.551,58.493,1196.105,413.172,1288.177,429.234
79.240,1081.956,58.202,1196.684,412.940,1287.777,429.456
79.280,1084.227,56.617,1197.255,412.542,1287.149,429.884
79.320,1084.491,56.368,1197.789,412.153,1286.844,430.157
79.360,1084.809,55.835,1199.330,411.226,1286.618,430.373
79.400,1085.390,55.258,1200.109,410.874,1286.350,430.647
79.440,1086.584,54.318,1202.368,409.604,1285.832,430.919
79.480,1087.128,53.878,1204.289,408.536,1285.560,431.065
79.520,1087.363,53.861,1206.887,406.870,1284.328,431.708
79.560,1087.540,53.319,1209.509,407.097,1284.313,431.743
79.600,1087.612,53.408,1211.149,407.116,1283.718,432.172
79.640,1087.667,53.041,1214.406,407.137,1283.341,432.339
79.680,1087.799,52.670,1216.146,406.915,1283.193,432.275
79.720,1087.782,52.705,1216.662,406.886,1283.057,432.322
79.760,1088.060,52.476,1223.013,406.846,1282.475,432.362
79.800,1088.210,51.674,1224.392,406.820,1282.377,432.413
79.840,1088.406,51.303,1225.112,406.909,1281.405,433.036
79.880,1088.519,51.053,1227.220,406.821,1281.050,433.279
79.920,1088.759,50.072,1228.202,406.894,1280.753,433.421
79.960,1088.824,50.000,1229.335,406.877,1280.220,433.652
80.000,1088.463,49.315,1230.525,406.916,1279.263,434.413
80.040,1088.522,48.961,1230.898,406.968,1279.080,434.454
80.080,1088.671,48.128,1231.713,407.087,1278.534,434.778
80.120,1088.703,47.484,1232.452,406.834,1277.482,435.578
80.160,1088.681,48.019,1234.854,406.838,1277.248,435.750
80.200,1088.676,48.141,1239.095,409.062,1276.575,436.114
80.240,1088.808,47.804,1241.829,410.272,1276.193,436.373
80.280,1088.808,47.804,1245.226,410.813,1275.585,436.782
80.320,1088.808,47.804,1247.804,411.439,1275.208,437.032
80.360,1088.833,47.929,1251.244,412.241,1274.740,437.408
80.400,1089.232,47.696,1254.188,412.889,1274.489,437.508
80.440,1089.460,47.635,1256.818,413.526,1273.691,438.039
80.480,1090.025,45.629,1259.078,413.969,1272.440,438.847
80.520,1090.119,45.730,1261.302,414.178,1271.960,439.189
80.560,1090.099,46.859,1262.696,414.356,1271.373,439.586
80.600,1090.275,47.284,1265.155,414.688,1271.325,439.737
80.640,1090.382,47.303,1269.193,415.287,1270.621,440.172
80.680,1090.382,47.303,1270.037,415.419,1270.205,440.439
80.720,1090.487,47.836,1270.558,415.332,1268.164,441.930
80.760,1090.672,47.729,1271.225,415.166,1267.835,442.094
80.800,1090.617,47.727,1272.676,414.688,1264.713,444.222
80.840,1090.672,47.729,1275.053,413.790,1264.145,444.586
80.880,1090.593,48.026,1275.766,413.386,1265.399,443.918
80.920,1090.593,48.026,1274.012,413.665,1265.852,443.453
80.960,1090.593,48.026,1277.915,411.955,1263.279,445.059
81.000,1090.580,47.420,1279.368,411.095,1261.907,446.023
81.040,1090.615,47.347,1279.655,410.950,1260.420,446.889
81.080,1090.684,47.840,1280.514,410.388,1258.587,447.730
81.120,1090.667,47.014,1281.357,409.857,1258.295,448.114
81.160,1090.423,45.815,1283.020,408.604,1257.288,448.518
81.200,1090.423,45.815,1283.840,408.176,1256.784,448.867
81.240,1090.423,45.815,1285.025,407.347,1256.161,449.105
81.280,1090.355,45.842,1285.387,406.609,1254.105,449.941
81.320,1090.355,45.842,1288.322,398.922,1253.720,450.210
81.360,1090.428,46.259,1289.753,397.317,1249.540,451.641
81.400,1090.493,46.280,1290.655,395.794,1248.892,451.851
81.440,1090.343,46.222,1291.608,394.101,1245.560,452.499
81.480,1090.343,46.222,1294.743,388.571,1244.647,452.883
81.520,1090.364,46.399,1296.546,386.288,1243.778,453.226
81.560,1090.219,46.179,1297.859,385.323,1242.595,453.483
81.600,1089.745,46.109,1298.939,384.295,1241.634,453.961
81.640,1089.299,46.463,nan,nan,1241.043,454.195
81.680,1087.769,45.911,nan,nan,1240.691,454.326
81.720,1086.414,45.510,nan,nan,1240.555,454.409
81.760,1085.478,45.253,nan,nan,1240.207,454.593
81.800,1085.094,45.337,nan,nan,1239.734,454.745
81.840,1085.057,45.313,nan,nan,1238.921,455.297
81.880,1084.865,45.260,1304.865,367.714,1238.296,455.847
81.920,1083.756,44.767,1304.957,367.235,1237.825,455.961
81.960,1083.486,44.663,1305.086,366.462,1237.917,456.061
82.000,1083.119,44.730,1305.138,365.759,1237.587,456.233
82.040,1081.933,45.386,1305.218,365.245,1237.011,456.443
82.080,1078.465,44.472,1305.214,364.944,1237.160,456.364
82.120,1078.086,44.580,1305.284,364.008,1239.312,455.482
82.160,1077.102,44.376,1305.315,363.530,1239.374,455.450
82.200,1076.846,44.369,1305.431,362.459,1239.374,455.450
82.240,1075.954,44.194,1305.471,362.048,1239.649,455.356
82.280,1075.004,44.180,1305.515,361.672,1239.649,455.356
82.320,1074.312,44.025,1305.545,361.065,1239.786,455.276
82.360,1073.712,43.867,1305.588,360.610,1239.028,455.507
82.400,1073.197,43.663,1305.691,360.022,1238.799,455.472
82.440,1073.315,43.709,1305.769,359.503,1237.666,455.749
82.480,1073.238,43.652,1305.908,358.398,1237.391,455.809
82.520,1073.333,43.712,1306.035,358.198,1237.160,455.851
82.560,1073.044,43.626,1306.222,356.942,1236.426,456.181
82.600,1073.044,43.626,1306.210,356.565,1235.312,456.424
82.640,1072.874,43.650,1306.448,355.696,1250.955,456.985
82.680,1072.874,43.650,1306.656,355.052,1234.279,456.311
82.720,1072.622,43.517,1306.716,354.337,1251.092,459.196
82.760,1071.535,43.093,1306.877,352.554,1232.785,455.844
82.800,1071.399,42.963,1307.146,349.005,1230.402,454.969
82.840,1071.210,42.938,1307.227,346.919,1230.462,454.847
82.880,1070.994,43.053,1307.238,344.970,1231.882,455.559
82.920,1070.850,43.080,1307.252,344.786,1231.706,455.366
82.960,1070.135,42.936,1307.286,344.172,1229.136,453.698
83.000,1070.274,43.004,1307.365,343.237,1229.422,453.728
83.040,1070.274,43.004,1307.428,342.982,1229.003,453.231
83.080,1070.274,43.004,1307.564,342.152,1229.343,453.192
83.120,1070.274,43.004,1307.556,342.045,1229.477,453.404
83.160,1070.574,43.152,1307.991,341.716,1229.948,453.539
83.200,1070.268,43.096,1307.991,341.716,1229.838,453.136
83.240,1068.566,42.910,1308.086,341.172,1229.892,453.221
83.280,1066.522,43.671,1308.172,340.512,1229.588,453.131
83.320,1065.182,43.649,1308.417,339.528,1228.652,452.054
83.360,1064.503,43.726,1308.421,338.810,1228.276,452.501
83.400,1064.227,43.782,1308.388,335.107,1228.289,452.689
83.440,1063.960,43.765,1308.474,333.336,1228.075,452.472
83.480,1063.943,43.799,1308.539,331.947,1227.075,451.283
83.520,1062.830,43.647,1308.596,330.787,1226.972,451.097
83.560,1062.246,43.341,1308.572,329.610,1226.861,450.786
83.600,1062.185,43.241,1308.550,328.860,1226.510,450.122
83.640,1061.706,42.890,1308.688,327.505,1226.420,449.988
83.680,1061.657,42.788,1308.667,325.462,1226.359,449.962
83.720,1061.407,42.723,1308.494,323.917,1226.096,449.634
83.760,1061.333,42.643,1308.374,322.480,1225.512,448.596
83.800,1061.385,42.615,1308.327,321.868,1225.517,448.554
83.840,1061.434,42.591,1308.372,321.423,1224.824,447.251
83.880,1061.404,42.547,1308.417,319.333,1224.811,447.150
83.920,1061.174,42.540,1308.303,319.013,1222.344,442.249
83.960,1060.655,42.921,1308.231,317.749,1221.807,440.143
84.000,1060.367,43.126,1308.223,316.367,1221.117,438.167
84.040,1060.367,43.126,1308.245,315.979,1220.178,436.102
84.080,1060.418,43.184,1308.240,315.623,1219.709,434.827
84.120,1060.428,43.243,1308.161,314.595,1219.379,434.490
84.160,1060.197,43.289,1308.118,313.895,1219.157,434.352
84.200,1060.197,43.289,1308.103,313.620,1218.093,432.304
84.240,1059.761,43.892,1307.950,312.853,1217.673,431.414
84.280,1059.510,44.227,1307.930,312.498,1217.569,430.989
84.320,1059.167,44.764,1307.896,312.071,1216.692,429.659
84.360,1058.609,45.566,1307.857,310.966,1216.242,428.991
84.400,1058.058,46.073,1307.905,310.538,1215.315,427.459
84.440,1057.949,45.690,1307.906,309.835,1214.861,426.541
84.480,1058.011,45.434,1307.652,306.185,1214.356,425.815
84.520,1057.971,45.591,1307.962,307.064,1213.828,425.278
84.560,1057.856,45.579,1308.171,307.405,1213.270,424.314
84.600,1057.815,45.573,1308.633,307.494,1212.964,423.667
84.640,1057.815,45.573,1308.580,307.506,1212.532,422.954
84.680,1057.815,45.573,1308.580,307.506,1212.489,422.896
84.720,1057.815,45.573,1308.580,307.506,1212.483,422.955
84.760,1057.949,45.472,1308.580,307.506,1212.439,422.893
84.800,1057.949,45.472,1308.449,306.262,1212.291,422.755
84.840,1057.949,45.472,1308.449,306.262,1212.198,422.635
84.880,1058.046,45.439,1309.106,307.517,1211.977,422.440
84.920,1058.046,45.439,1309.126,307.551,1211.963,422.449
84.960,1056.962,45.879,1310.086,308.129,1211.425,421.699
85.000,1055.755,45.605,1312.012,307.099,1211.481,421.740
85.040,1056.058,45.300,1313.006,305.823,1210.177,420.528
85.080,1055.135,44.865,1313.379,305.077,1209.045,419.211
85.120,1054.498,44.925,1313.820,305.196,1207.345,418.006
85.160,1054.378,44.592,1314.019,305.022,1206.870,417.720
85.200,1053.828,44.359,1314.172,304.937,1206.711,417.556
85.240,1053.644,44.508,1314.297,304.853,1205.426,416.521
85.280,1052.159,44.159,1314.629,303.887,1204.972,415.976
85.320,1051.883,43.700,1314.919,304.405,1204.431,415.559
85.360,1049.905,42.691,1315.006,304.184,1203.853,415.004
85.400,1046.219,41.661,1315.077,303.976,1203.146,414.482
85.440,1045.363,41.089,1315.431,303.858,1202.799,414.196
85.480,nan,nan,1316.044,302.358,1202.182,413.828
85.520,1043.621,40.091,1316.139,302.239,1200.206,412.451
85.560,1043.621,40.091,1316.233,302.220,1199.689,412.141
85.600,1042.648,39.774,1316.219,301.781,1197.830,411.096
85.640,1042.648,39.774,1315.845,301.121,1196.641,410.215
85.680,1042.648,39.774,1315.845,301.121,1197.397,410.528
85.720,1042.648,39.774,1315.845,301.121,1199.175,411.131
85.760,1042.731,39.776,1315.703,301.147,1199.352,410.842
85.800,1042.731,39.776,1315.703,301.147,1199.642,411.034
85.840,1042.731,39.776,1315.667,301.148,1199.642,411.034
85.880,1042.731,39.776,1315.667,301.148,1200.024,410.966
85.920,1042.568,39.790,1315.549,300.997,1199.899,410.808
85.960,1042.276,39.782,1315.579,300.971,1199.800,410.764
86.000,1042.276,39.782,1315.260,300.756,1199.412,410.445
86.040,1041.790,39.959,1315.189,300.655,1198.725,409.904
86.080,1041.092,40.211,1315.263,300.788,1198.297,409.394
86.120,1040.110,41.055,1315.165,300.632,1198.135,409.324
86.160,1039.519,41.091,1315.169,300.747,1198.235,408.992
86.200,1039.290,41.114,1314.907,300.325,1198.364,408.147
86.240,1038.892,41.245,1314.907,300.325,1198.887,407.858
86.280,1038.651,41.255,1314.907,300.325,1198.728,404.025
86.320,1038.345,41.177,1314.610,299.362,1198.935,400.734
86.360,1038.345,41.177,1314.933,299.004,1199.300,399.458
86.400,1038.015,41.215,1314.686,298.889,1199.781,397.965
86.440,1037.468,41.266,1314.729,298.750,1200.179,396.532
86.480,1037.308,41.218,1314.333,298.382,1200.671,394.824
86.520,1036.839,41.216,1314.198,298.260,1200.773,394.180
86.560,1033.329,41.565,1314.046,297.831,1200.873,393.879
86.600,1033.329,41.565,1314.046,297.831,1201.047,393.165
86.640,1033.329,41.565,1314.104,297.802,1201.459,390.515
86.680,1031.354,41.876,1314.278,297.827,1201.650,389.882
86.720,1030.888,41.932,1314.094,297.065,1202.352,387.573
86.760,1030.626,42.057,1314.217,297.804,1202.490,387.024
86.800,1030.466,41.935,nan,nan,1202.845,384.905
86.840,1028.685,42.237,nan,nan,1203.224,383.460
86.880,1026.674,42.900,nan,nan,1203.921,381.969
86.920,1023.880,43.986,nan,nan,1204.845,379.112
86.960,1023.407,44.506,nan,nan,1205.670,375.076
87.000,1023.995,43.967,nan,nan,1206.724,371.771
87.040,nan,nan,nan,nan,1207.753,369.380
87.080,1025.142,42.307,nan,nan,1208.473,367.586
87.120,nan,nan,nan,nan,1210.278,362.226
87.160,nan,nan,nan,nan,1210.714,360.747
87.200,nan,nan,nan,nan,1211.302,358.514
87.240,nan,nan,nan,nan,1211.524,357.747
87.280,nan,nan,nan,nan,1211.676,356.860
87.320,nan,nan,nan,nan,1211.856,356.266
87.360,nan,nan,nan,nan,1211.975,355.389
87.400,1020.929,41.638,nan,nan,1212.319,354.054
87.440,1020.411,41.615,nan,nan,1212.437,353.634
87.480,1020.372,41.836,nan,nan,1212.614,352.935
87.520,1019.958,41.727,nan,nan,1212.986,351.783
87.560,1019.562,41.741,nan,nan,1213.102,351.565
87.600,1019.114,41.805,nan,nan,1213.352,350.828
87.640,1018.558,41.835,nan,nan,1213.801,348.324
87.680,1018.558,41.835,nan,nan,1214.884,345.070
87.720,1018.558,41.835,nan,nan,1216.929,341.929
87.760,1018.439,41.816,nan,nan,1218.901,338.769
87.800,1018.161,41.749,nan,nan,1220.807,336.437
87.840,1017.477,41.942,nan,nan,1222.030,333.844
87.880,1017.155,42.015,nan,nan,1222.955,332.172
87.920,1016.174,42.078,nan,nan,1223.749,331.029
87.960,1016.174,42.078,nan,nan,1224.358,329.982
88.000,1015.858,42.069,nan,nan,1224.937,328.713
88.040,1015.247,41.817,nan,nan,1225.124,328.133
88.080,1015.115,42.212,nan,nan,1225.643,327.400
88.120,1014.941,42.364,nan,nan,1225.893,326.974
88.160,1014.686,42.373,nan,nan,1226.243,326.391
88.200,1014.608,42.425,nan,nan,1226.660,325.710
88.240,1014.360,42.421,nan,nan,1227.117,324.897
88.280,1014.969,41.994,nan,nan,1227.271,324.513
88.320,1014.969,41.994,nan,nan,1227.847,323.554
88.360,1014.969,41.994,nan,nan,1228.431,322.105
88.400,1014.779,42.788,nan,nan,1228.692,321.367
88.440,1014.066,43.501,1316.240,273.651,1229.174,320.558
88.480,1013.476,43.973,1316.410,273.972,1230.074,318.783
88.520,1012.724,44.421,1318.895,272.984,1230.318,318.236
88.560,1012.601,44.527,1321.101,271.481,1231.842,314.727
88.600,1012.601,44.527,1321.286,271.394,1232.100,314.195
88.640,1012.604,44.557,1321.786,271.218,1232.025,314.254
88.680,1012.617,44.628,1321.250,272.383,1231.584,314.161
88.720,1012.722,44.764,1321.576,272.449,1231.627,313.986
88.760,1012.333,44.936,1322.024,272.297,1231.522,313.628
88.800,1012.333,44.936,1322.434,272.406,1231.655,312.946
88.840,1012.212,44.970,1322.477,272.401,1231.779,312.069
88.880,1012.101,45.069,1322.743,272.476,1231.740,312.062
88.920,1011.882,45.060,1322.743,272.476,1231.826,311.654
88.960,1012.036,44.992,1322.743,272.476,1232.129,310.311
89.000,1012.067,44.774,1323.624,272.398,1232.510,309.119
89.040,1011.537,45.032,1323.885,272.401,1232.642,308.689
89.080,1011.223,45.102,1324.039,272.395,1232.805,306.799
89.120,1011.101,45.036,1324.100,272.459,1233.235,304.610
89.160,1005.130,45.593,1324.209,272.554,1233.579,303.528
89.200,1005.130,45.593,1327.060,272.495,1234.057,301.325
89.240,1005.130,45.593,1328.706,275.180,1234.339,299.520
89.280,1005.451,45.841,1329.056,276.463,1235.188,295.304
89.320,1005.451,45.841,1329.713,277.659,1235.335,294.821
89.360,1005.322,45.822,1330.101,278.293,1235.442,293.515
89.400,1004.955,45.869,1330.677,279.059,1235.405,292.680
89.440,1004.157,45.964,1331.217,279.737,1235.383,292.248
89.480,1004.060,45.993,1331.884,280.676,1235.466,291.643
89.520,1003.825,46.102,1332.402,281.223,1235.731,289.464
89.560,1003.707,46.118,1333.009,282.001,1235.746,288.354
89.600,1003.527,46.130,1333.291,282.235,1235.850,286.927
89.640,1003.527,46.130,1333.885,283.126,1236.119,285.850
89.680,1003.411,46.173,1334.282,283.645,1236.271,284.125
89.720,1002.718,46.164,1335.237,284.814,1236.111,281.149
89.760,1002.607,46.177,1336.389,286.348,1236.325,277.386
89.800,1002.607,46.177,1337.725,288.133,1237.290,271.976
89.840,1003.144,46.816,1338.498,289.326,1237.639,269.917
89.880,1001.467,48.263,1338.823,289.801,1238.015,267.371
89.920,1001.252,48.949,1339.075,290.279,1238.074,266.474
89.960,1001.067,49.318,1339.581,291.044,1238.093,264.816
90.000,1000.915,49.640,1340.274,292.124,1237.965,263.468
90.040,1000.871,49.751,1340.613,292.807,1238.048,262.649
90.080,1000.327,50.758,1340.845,293.341,1237.968,262.414
90.120,999.505,51.993,1341.385,294.269,1237.806,261.780
90.160,999.106,52.782,1341.855,294.930,1237.913,261.009
90.200,998.913,53.201,1342.836,296.618,1237.883,259.187
90.240,998.590,54.067,1343.021,296.789,1237.909,258.716
90.280,998.664,54.321,1342.959,296.719,1237.913,258.218
90.320,998.352,54.867,1342.961,296.761,1237.928,257.952
90.360,998.154,55.313,1342.961,296.761,1238.003,257.536
90.400,995.183,58.883,1343.101,296.914,1238.300,256.165
90.440,995.010,59.095,1343.021,296.810,1239.062,251.228
90.480,994.997,59.152,1342.955,296.819,1239.174,248.889
90.520,994.997,59.152,1343.026,296.971,1239.602,246.458
90.560,994.588,59.618,1343.328,297.750,1239.910,244.060
90.600,994.670,59.510,1343.536,298.299,1241.003,239.056
90.640,994.530,59.567,1343.904,298.947,1241.318,237.703
90.680,994.530,59.567,1344.330,299.729,1241.291,236.972
90.720,994.372,59.854,1344.719,300.449,1241.395,236.814
90.760,994.372,59.854,1344.989,301.156,1241.492,236.154
90.800,994.372,59.854,1345.411,302.069,1241.539,234.915
90.840,994.372,59.854,1345.418,302.239,1241.603,233.925
90.880,994.180,59.960,1345.566,302.534,1241.723,231.281
90.920,994.180,59.960,1345.920,303.170,1241.686,230.487
90.960,994.180,59.960,1345.920,303.170,1241.593,230.338
91.000,993.927,60.456,1346.404,304.270,1242.001,227.055
91.040,993.927,60.456,1346.400,304.332,1242.167,226.498
91.080,993.906,60.510,1346.302,304.310,1242.252,225.949
91.120,993.958,60.417,1346.410,304.602,1242.175,220.573
91.160,993.447,60.626,1346.582,304.835,1241.720,219.150
91.200,991.933,60.086,1346.442,304.686,1242.302,219.191
91.240,990.141,58.587,1346.532,304.968,1242.852,219.959
91.280,987.314,58.081,1348.030,309.108,1242.642,215.465
91.320,985.598,57.587,1348.394,312.291,1242.611,212.181
91.360,985.279,57.525,1348.045,312.707,1242.427,212.210
91.400,985.279,57.525,1347.803,316.143,1242.655,213.286
91.440,984.909,57.450,1347.956,317.636,1242.554,211.851
91.480,984.825,57.441,1348.060,320.254,1242.947,210.585
91.520,984.140,57.374,1348.056,321.298,1242.805,209.294
91.560,983.070,57.235,1348.053,321.831,1242.812,209.181
91.600,982.852,57.270,1348.059,321.874,1242.778,208.758
91.640,982.499,57.507,1348.064,323.129,1242.827,208.671
91.680,982.247,57.505,1348.180,323.718,1242.839,208.444
91.720,981.299,57.664,1348.206,323.888,1242.553,207.961
91.760,980.434,57.892,1348.224,324.063,1242.721,205.620
91.800,980.234,57.911,1348.413,324.627,1242.890,203.280
91.840,979.195,57.995,1348.831,325.784,1243.051,202.295
91.880,978.235,58.156,1349.192,328.325,1242.820,201.233
91.920,977.172,58.420,1349.319,328.625,1243.182,200.701
91.960,976.790,58.091,1349.453,331.344,1242.831,198.949
92.000,976.736,57.724,1349.665,332.374,1242.670,197.280
92.040,976.871,57.506,1349.943,333.116,1242.939,196.261
92.080,976.867,57.446,1350.030,333.891,1242.963,192.494
92.120,976.975,57.343,1350.426,334.693,1243.049,191.256
92.160,976.865,57.196,1350.505,335.337,1243.349,189.358
92.200,976.993,56.979,1350.441,336.042,1243.469,188.534
92.240,977.201,56.696,1350.742,336.844,1243.695,186.992
92.280,976.401,56.808,1350.991,338.271,1244.194,184.841
92.320,974.197,56.875,1350.993,338.716,1244.596,181.671
92.360,973.382,55.943,1351.108,338.918,1244.512,181.682
92.400,972.868,55.086,1351.101,339.110,1244.522,181.397
92.440,970.976,54.200,1351.284,339.458,1244.605,180.349
92.480,970.298,53.862,1351.631,340.429,1243.882,179.942
92.520,969.884,53.706,1352.103,340.730,1243.147,179.000
92.560,969.012,53.281,1352.373,340.955,1243.563,177.188
92.600,968.723,53.170,1353.007,341.314,1242.844,177.780
92.640,968.538,53.106,1353.354,340.948,1242.614,177.668
92.680,968.467,53.129,1353.686,340.421,1241.999,178.144
92.720,968.243,53.024,1354.581,342.626,1243.450,175.376
92.760,967.699,52.811,1355.078,345.225,1242.075,176.100
92.800,967.165,52.579,1355.210,345.144,1244.472,173.429
92.840,966.369,52.859,1355.991,345.892,1242.088,174.146
92.880,963.700,52.328,1356.333,348.428,1241.077,173.520
92.920,963.366,52.562,1356.302,348.009,1240.250,172.789
92.960,962.922,52.692,1356.605,350.903,1239.543,170.934
93.000,962.981,53.296,1357.909,354.778,1238.483,170.994
93.040,962.575,53.522,1358.182,356.145,1238.092,170.922
93.080,962.980,53.667,1359.121,360.214,1238.370,170.271
93.120,962.973,54.191,1359.310,362.870,1237.315,170.813
93.160,962.973,54.191,1359.545,363.775,1237.538,170.523
93.200,962.973,54.191,1360.177,366.545,1237.443,169.500
93.240,962.919,54.261,1360.393,367.185,1237.514,168.578
93.280,961.580,53.967,1360.652,368.460,1237.521,167.620
93.320,961.356,53.950,1360.812,370.222,1237.593,165.627
93.360,960.043,53.779,1361.009,372.102,1237.885,161.982
93.400,959.379,53.863,1361.195,372.803,1237.914,161.603
93.440,958.305,54.024,1361.612,373.487,1237.835,160.470
93.480,957.960,54.499,1362.041,375.312,1238.057,159.914
93.520,957.128,54.482,1362.233,376.492,1237.924,158.434
93.560,956.179,54.357,1362.409,377.780,1238.286,157.607
93.600,956.000,54.349,1362.830,379.323,1238.193,154.157
93.640,954.245,54.044,1363.883,386.389,1238.285,154.055
93.680,953.003,53.959,1364.035,387.314,1238.517,152.415
93.720,952.673,54.060,1364.187,388.182,1238.033,150.266
93.760,952.145,53.306,1364.599,389.759,1236.994,146.139
93.800,952.170,53.094,1365.233,391.292,1236.475,141.846
93.840,952.042,52.910,1365.755,393.755,1236.491,136.556
93.880,951.791,52.529,1365.901,395.309,1237.185,135.127
93.920,951.152,51.775,1365.954,396.266,1237.494,132.461
